,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Klrb1c,11.3795264814429,-0.0507448566344702,0.639898926060023,-0.0793013623993961,0.936792922678297,NA
Klrc3,13.1367479372549,-0.103031504731868,0.509304106820864,-0.202298594007032,0.83968329907274,NA
Klre1,11.7319227619853,-0.792524295914754,0.627515079205785,-1.26295657614764,0.206604785794179,NA
Klrh1,0.352612695802716,2.99579731291693,5.06967881326954,0.590924479293568,0.554571023272182,NA
Klri2,6.34213649966722,0.303500416962544,0.736269762489686,0.412213610316226,0.680182862178443,NA
Kng1l1,2.33543736262553,4.45798395456615,1.82633877342227,2.44094032248606,0.0146490753204741,NA
Krt1,11.0573219888871,0.334633445152378,0.52030333722215,0.643150680022454,0.520126332185864,NA
Krt12,2.65027641862999,0.675097813988463,1.18391519839275,0.570224805716625,0.568525233693969,NA
Krt14,2.54108152088598,-1.69332318003567,2.14400849623848,-0.789793129554517,0.429648592103024,NA
Krt17,0.603258931548788,-3.64820406701946,5.42622980114816,-0.67232760143102,0.501375161865317,NA
Krt28,3.8682375394986,0.936607342324623,1.15938671037052,0.8078472298732,0.41917853251544,NA
Krt4,11.0569163421386,0.785779758768279,0.649693333579787,1.20946255433877,0.226485188764241,NA
Krt71,0.768846681946233,2.1128173192727,2.85197740892952,0.740825405088232,0.458799309194135,NA
Krt72,1.78662748589254,-0.262559301410983,1.42897610374329,-0.183739462628657,0.854217849210878,NA
Krt75,5.64265803960836,0.119688487352077,0.940046989560836,0.127321813357428,0.898685696243344,NA
Krt76,3.36076035146268,-0.107541265832895,1.03732536431613,-0.103671682513801,0.917429899615196,NA
Krt77,0.53234427865292,-1.67716998098931,4.04026269087221,-0.415114092650061,0.678058383358765,NA
Krt80,0.978978120254127,-0.844844724517484,2.18848750252821,-0.386040461067971,0.699466703414611,NA
Krtcap3,6.55628682519619,-0.416987527792319,0.76698355869546,-0.543672055371774,0.586667165608649,NA
L1cam,7.87972724168666,0.524737717992002,0.702739565798501,0.74670296583594,0.455242879099144,NA
Lair1,6.8123689259756,-0.28033676288686,0.702715629563281,-0.398933439207951,0.689942249209822,NA
Lalba,0.405797170080807,-0.720113986696237,3.24358547316059,-0.222011719023562,0.824304760512756,NA
Lama1,6.34921967773361,2.47106720477959,1.17412191464116,2.10460870712461,0.0353253830733114,NA
Lamc3,10.9305164789629,-2.13573641131575,0.76900138258079,-2.77728552860095,0.00548150022994947,NA
